1 105 9.174258
1 106 10.942222
1 107 12.717318
1 108 14.496348
1 109 16.277426
1 110 18.059340
1 111 19.841248
1 112 21.622527
1 113 23.402689
1 114 25.181335
1 115 26.958123
1 116 28.732753
1 117 30.504954
1 118 32.274476
1 119 34.041084
1 120 35.804554
1 121 37.564673
1 122 39.321234
1 123 41.074035
1 124 42.822881
1 125 44.567579
1 126 46.307938
1 127 48.043772
1 128 49.774897
1 129 51.501130
1 130 53.222289
1 131 54.938195
1 132 56.648671
1 133 58.353540
1 134 60.052626
1 135 61.745755
1 136 63.432754
1 137 65.113451
1 138 66.787675
1 139 68.455255
1 140 70.116022
1 141 71.769807
1 142 73.416444
1 143 75.055766
1 144 76.687607
1 145 78.311802
1 146 79.928188
1 147 81.536602
1 148 83.136880
1 149 84.728864
1 150 86.312391
1 151 87.887304
1 152 89.453443
1 153 91.010651
1 154 92.558772
1 155 94.097650
1 156 95.627131
1 157 97.147061
1 158 98.657287
1 159 100.157658
1 160 101.648024
1 161 103.128235
1 162 104.598142
1 163 106.057599
1 164 107.506458
1 165 108.944575
1 166 110.371805
1 167 111.788006
1 168 113.193035
1 169 114.586752
1 170 115.969017
1 171 117.339691
1 172 118.698638
1 173 120.045721
1 174 121.380805
1 175 122.703756
1 176 124.014443
1 177 125.312733
1 178 126.598498
1 179 127.871607
1 180 129.131934
1 181 130.379352
1 182 131.613737
1 183 132.834964
1 184 134.042912
1 185 135.237461
1 186 136.418489
1 187 137.585879
1 188 138.739514
1 189 139.879279
1 190 141.005059
1 191 142.116743
1 192 143.214218
1 193 144.297374
1 194 145.366105
1 195 146.420301
1 196 147.459859
1 197 148.484673
1 198 149.494642
1 199 150.489664
2 0 0.719998
2 1 0.899996
2 2 1.439985
2 3 2.339934
2 4 3.599760
2 5 5.219268
2 6 7.198080
2 7 9.535534
2 8 12.230569
2 9 15.281583
2 10 18.686272
2 11 22.441452
2 12 26.542853
2 13 30.984901
2 14 35.760480
2 15 40.860674
2 16 46.274499
2 17 51.988620
2 18 57.987053
2 19 64.250873
2 20 70.757903
2 21 77.482418
2 22 84.394851
2 23 91.461507
2 24 98.644309
2 25 105.900558
2 26 113.182744
2 27 120.438388
2 28 127.609949
2 29 134.634800
2 30 141.445274
2 31 147.968805
2 32 154.128175
2 33 159.841868
2 34 165.024560
2 35 169.587737
2 36 173.440473
2 37 176.490360
2 38 178.644600
2 39 179.811276
2 40 179.900786
2 41 178.827452
2 42 176.511292
2 43 172.879939
2 44 167.870703
2 45 161.432735
2 46 153.529287
2 47 144.140002
2 48 133.263216
2 49 120.918201
2 50 107.147302
2 51 92.017890
2 52 75.624067
2 53 58.088034
2 54 39.561050
2 55 20.223884
2 56 0.286678
2 57 -20.011866
2 58 -40.406042
2 59 -60.605540
2 60 -80.298707
2 61 -99.156756
2 62 -116.838907
2 63 -132.998476
2 64 -147.289880
2 65 -159.376477
2 66 -168.939154
2 67 -175.685510
2 68 -179.359445
2 69 -179.750945
2 70 -176.705767
2 71 -170.134747
2 72 -160.022360
2 73 -146.434191
2 74 -129.522901
2 75 -109.532331
2 76 -86.799325
2 77 -61.752937
2 78 -34.910699
2 79 -6.871685
2 80 21.693780
2 81 50.057858
2 82 77.452310
2 83 103.088801
2 84 126.182048
2 85 145.975296
2 86 161.767457
2 87 172.941065
2 88 178.990056
2 89 179.546266
2 90 174.403418
2 91 163.537335
2 92 147.121095
2 93 125.533900
2 94 99.362565
2 95 69.394703
2 96 36.602958
2 97 2.119984
2 98 -32.795752
2 99 -66.802799
2 100 3.599760
2 101 4.024587
2 102 5.090490
2 103 6.488586
2 104 8.047162
2 105 9.688612
2 106 11.376612
2 107 13.092625
2 108 14.826364
2 109 16.571680
2 110 18.324669
2 111 20.082712
2 112 21.843970
2 113 23.607099
2 114 25.371076
2 115 27.135100
2 116 28.898520
2 117 30.660797
2 118 32.421469
2 119 34.180134
2 120 35.936435
2 121 37.690049
2 122 39.440680
2 123 41.188052
2 124 42.931907
2 125 44.671999
2 126 46.408096
2 127 48.139972
2 128 49.867411
2 129 51.590202
2 130 53.308139
2 131 55.021022
2 132 56.728655
2 133 58.430844
2 134 60.127401
2 135 61.818138
2 136 63.502870
2 137 65.181415
2 138 66.853593
2 139 68.519226
2 140 70.178137
2 141 71.830150
2 142 73.475094
2 143 75.112795
2 144 76.743083
2 145 78.365789
2 146 79.980744
2 147 81.587783
2 148 83.186740
2 149 84.777450
2 150 86.359751
2 151 87.933480
2 152 89.498476
2 153 91.054580
2 154 92.601633
2 155 94.139478
2 156 95.667959
2 157 97.186919
2 158 98.696206
2 159 100.195665
2 160 101.685146
2 161 103.164497
2 162 104.633569
2 163 106.092212
2 164 107.540281
2 165 108.977628
2 166 110.404109
2 167 111.819579
2 168 113.223896
2 169 114.616918
2 170 115.998506
2 171 117.368519
2 172 118.726819
2 173 120.073271
2 174 121.407739
2 175 122.730087
2 176 124.040184
2 177 125.337898
2 178 126.623097
2 179 127.895654
2 180 129.155439
2 181 130.402327
2 182 131.636192
2 183 132.856910
2 184 134.064359
2 185 135.258418
2 186 136.438965
2 187 137.605884
2 188 138.759057
2 189 139.898367
2 190 141.023702
2 191 142.134947
2 192 143.231991
2 193 144.314725
2 194 145.383040
2 195 146.436828
2 196 147.475984
2 197 148.500403
2 198 149.509983
2 199 150.504623
3 0 1.619978
3 1 1.799970
3 2 2.339934
3 3 3.239825
3 4 4.499531
3 5 6.118821
3 6 8.097267
3 7 10.434148
3 8 13.128333
3 9 16.178139
3 10 19.581172
3 11 23.334146
3 12 27.432678
3 13 31.871075
3 14 36.642089
3 15 41.736664
3 16 47.143668
3 17 52.849610
3 18 58.838345
3 19 65.090778
3 20 71.584561
3 21 78.293796
3 22 85.188738
3 23 92.235518
3 24 99.395889
3 25 106.626986
3 26 113.881142
3 27 121.105733
3 28 128.243090
3 29 135.230473
3 30 142.000128
3 31 148.479428
3 32 154.591125
3 33 160.253709
3 34 165.381901
3 35 169.887278
3 36 173.679053
3 37 176.665011
3 38 178.752606
3 39 179.850230
3 40 179.868659
3 41 178.722657
3 42 176.332751
3 43 172.627154
3 44 167.543820
3 45 161.032615
3 46 153.057562
3 47 143.599137
3 48 132.656554
3 49 120.250007
3 50 106.422788
3 51 91.243233
3 52 74.806409
3 53 57.235464
3 54 38.682566
3 55 19.329334
3 56 -0.613321
3 57 -20.906032
3 58 -41.282565
3 59 -61.452230
3 60 -81.103183
3 61 -99.906645
3 62 -117.522073
3 63 -133.603264
3 64 -147.805378
3 65 -159.792787
3 66 -169.247668
3 67 -175.879183
3 68 -179.433063
3 69 -179.701370
3 70 -176.532162
3 71 -169.838760
3 72 -159.608268
3 73 -145.908983
3 74 -128.896308
3 75 -108.816775
3 76 -86.009797
3 77 -60.906791
3 78 -34.027356
3 79 -5.972259
3 80 22.586945
3 81 50.921726
3 82 78.263760
3 83 103.825289
3 84 126.822303
3 85 146.500043
3 86 162.160126
3 87 173.188471
3 88 179.083023
3 89 179.480159
3 90 174.178559
3 91 163.159276
3 92 146.600717
3 93 124.887329
3 94 98.610875
3 95 68.563412
3 96 35.721308
3 97 1.220024
3 98 -33.680274
3 99 -67.637684
3 100 5.399190
3 101 5.691151
3 102 6.488586
3 103 7.634462
3 104 8.996250
3 105 10.489767
3 106 12.065713
3 107 13.695144
3 108 15.360502
3 109 17.050696
3 110 18.758431
3 111 20.478720
3 112 22.208039
3 113 23.943814
3 114 25.684114
3 115 27.427446
3 116 29.172632
3 117 30.918719
3 118 32.664921
3 119 34.410573
3 120 36.155109
3 121 37.898032
3 122 39.638903
3 123 41.377330
3 124 43.112954
3 125 44.845446
3 126 46.574503
3 127 48.299837
3 128 50.021179
3 129 51.738274
3 130 53.450877
3 131 55.158753
3 132 56.861675
3 133 58.559424
3 134 60.251786
3 135 61.938554
3 136 63.619525
3 137 65.294499
3 138 66.963282
3 139 68.625682
3 140 70.281511
3 141 71.930581
3 142 73.572711
3 143 75.207719
3 144 76.835427
3 145 78.455658
3 146 80.068237
3 147 81.672991
3 148 83.269750
3 149 84.858343
3 150 86.438603
3 151 88.010363
3 152 89.573459
3 153 91.127726
3 154 92.673004
3 155 94.209130
3 156 95.735946
3 157 97.253294
3 158 98.761017
3 159 100.258960
3 160 101.746967
3 161 103.224888
3 162 104.692568
3 163 106.149860
3 164 107.596612
3 165 109.032678
3 166 110.457911
3 167 111.872166
3 168 113.275297
3 169 114.667163
3 170 116.047622
3 171 117.416534
3 172 118.773759
3 173 120.119160
3 174 121.452601
3 175 122.773946
3 176 124.083061
3 177 125.379813
3 178 126.664073
3 179 127.935709
3 180 129.194593
3 181 130.440597
3 182 131.673597
3 183 132.893467
3 184 134.100084
3 185 135.293327
3 186 136.473074
3 187 137.639208
3 188 138.791610
3 189 139.930164
3 190 141.054755
3 191 142.165271
3 192 143.261599
3 193 144.343628
3 194 145.411251
3 195 146.464358
3 196 147.502845
3 197 148.526607
3 198 149.535540
3 199 150.529543
4 0 2.879877
4 1 3.059853
4 2 3.599760
4 3 4.499531
4 4 5.759017
4 5 7.377933
4 6 9.355782
4 7 11.691763
4 8 14.384645
4 9 17.432633
4 10 20.833205
4 11 24.582932
4 12 28.677277
4 13 33.110376
4 14 37.874798
4 15 42.961292
4 16 48.358520
4 17 54.052772
4 18 60.027677
4 19 66.263906
4 20 72.738872
4 21 79.426432
4 22 86.296597
4 23 93.315256
4 24 100.443922
4 25 107.639503
4 26 114.854112
4 27 122.034926
4 28 129.124096
4 29 136.058732
4 30 142.770957
4 31 149.188062
4 32 155.232761
4 33 160.823554
4 34 165.875231
4 35 170.299498
4 36 174.005769
4 37 176.902102
4 38 178.896305
4 39 179.897213
4 40 179.816128
4 41 178.568439
4 42 176.075389
4 43 172.266005
4 44 167.079149
4 45 160.465685
4 46 152.390722
4 47 142.835898
4 48 131.801660
4 49 119.309488
4 50 105.404002
4 51 90.154886
4 52 73.658551
4 53 56.039466
4 54 37.451067
4 55 18.076157
4 56 -1.873289
4 57 -22.156983
4 58 -42.507958
4 59 -62.635011
4 60 -82.226038
4 61 -100.952289
4 62 -118.473565
4 63 -134.444353
4 64 -148.520865
4 65 -160.368908
4 66 -169.672477
4 67 -176.142937
4 68 -179.528591
4 69 -179.624418
4 70 -176.281702
4 71 -169.417248
4 72 -159.021838
4 73 -145.167568
4 74 -128.013668
4 75 -107.810431
4 76 -84.900851
4 77 -59.719632
4 78 -32.789251
4 79 -4.712817
4 80 23.836422
4 81 52.128998
4 82 79.396498
4 83 104.852006
4 84 127.713330
4 85 147.228533
4 86 162.703050
4 87 173.527565
4 88 179.205656
4 89 179.380072
4 90 173.856443
4 91 162.623142
4 92 145.866034
4 93 123.976887
4 94 97.554372
4 95 67.396729
4 96 34.485504
4 97 -0.039967
4 98 -34.917185
4 99 -68.803679
4 100 7.198080
4 101 7.419488
4 102 8.047162
4 103 8.996250
4 104 10.176908
4 105 11.517749
4 106 12.968738
4 107 14.496348
4 108 16.078232
4 109 17.699298
4 110 19.349134
4 111 21.020386
4 112 22.707732
4 113 24.407229
4 114 26.115891
4 115 27.831410
4 116 29.551965
4 117 31.276094
4 118 33.002601
4 119 34.730491
4 120 36.458926
4 121 38.187188
4 122 39.914651
4 123 41.640767
4 124 43.365048
4 125 45.087053
4 126 46.806383
4 127 48.522671
4 128 50.235576
4 129 51.944782
4 130 53.649991
4 131 55.350921
4 132 57.047305
4 133 58.738888
4 134 60.425423
4 135 62.106676
4 136 63.782416
4 137 65.452424
4 138 67.116483
4 139 68.774383
4 140 70.425919
4 141 72.070891
4 142 73.709101
4 143 75.340357
4 144 76.964469
4 145 78.581249
4 146 80.190514
4 147 81.792082
4 148 83.385775
4 149 84.971414
4 150 86.548827
4 151 88.117841
4 152 89.678284
4 153 91.229988
4 154 92.772787
4 155 94.306514
4 156 95.831007
4 157 97.346103
4 158 98.851642
4 159 100.347466
4 160 101.833416
4 161 103.309337
4 162 104.775076
4 163 106.230477
4 164 107.675391
4 165 109.109667
4 166 110.533156
4 167 111.945711
4 168 113.347186
4 169 114.737437
4 170 116.116319
4 171 117.483691
4 172 118.839413
4 173 120.183345
4 174 121.515350
4 175 122.835292
4 176 124.143034
4 177 125.438444
4 178 126.721388
4 179 127.991737
4 180 129.249361
4 181 130.494131
4 182 131.725920
4 183 132.944604
4 184 134.150058
4 185 135.342160
4 186 136.520789
4 187 137.685824
4 188 138.837148
4 189 139.974644
4 190 141.098197
4 191 142.207692
4 192 143.303017
4 193 144.384061
4 194 145.450715
4 195 146.502871
4 196 147.540422
4 197 148.563263
4 198 149.571291
4 199 150.564404
5 0 4.499531
5 1 4.679473
5 2 5.219268
5 3 6.118821
5 4 7.377933
5 5 8.996250
5 6 10.973192
5 7 13.307847
5 8 15.998859
5 9 19.044290
5 10 22.441452
5 11 26.186735
5 12 30.275402
5 13 34.701370
5 14 39.456974
5 15 44.532713
5 16 49.916982
5 17 55.595794
5 18 61.552487
5 19 67.767435
5 20 74.217741
5 21 80.876952
5 22 87.714767
5 23 94.696765
5 24 101.784155
5 25 108.933553
5 26 116.096797
5 27 123.220810
5 28 130.247517
5 29 137.113834
5 30 143.751737
5 31 150.088417
5 32 156.046540
5 33 161.544629
5 34 166.497565
5 35 170.817231
5 36 174.413302
5 37 177.194195
5 38 179.068181
5 39 179.944666
5 40 179.735641
5 41 178.357302
5 42 175.731820
5 43 171.789271
5 44 166.469689
5 45 159.725226
5 46 151.522389
5 47 141.844312
5 48 130.693026
5 49 118.091666
5 50 104.086553
5 51 88.749098
5 52 72.177437
5 53 54.497728
5 54 35.865024
5 55 16.463636
5 56 -3.493103
5 57 -23.763744
5 58 -44.080394
5 59 -64.151212
5 60 -83.663782
5 61 -102.289413
5 62 -119.688375
5 63 -135.516066
5 64 -149.430079
5 65 -161.098084
5 66 -170.206442
5 67 -176.469366
5 68 -179.638486
5 69 -179.512548
5 70 -175.946992
5 71 -168.863108
5 72 -158.256411
5 73 -144.203872
5 74 -126.869635
5 75 -106.508805
5 76 -83.468957
5 77 -58.188994
5 78 -31.195049
5 79 -3.093203
5 80 25.441168
5 81 53.677442
5 82 80.847152
5 83 106.164514
5 84 128.849735
5 85 148.154558
5 86 163.389376
5 87 173.951046
5 88 179.350422
5 89 179.238473
5 90 173.429778
5 91 161.922123
5 92 144.910944
5 93 122.797400
5 94 96.188993
5 95 65.891864
5 96 32.894138
5 97 -1.659944
5 98 -36.504977
5 99 -70.297852
5 100 8.996250
5 101 9.174258
5 102 9.688612
5 103 10.489767
5 104 11.517749
5 105 12.717318
5 106 14.044161
5 107 15.465095
5 108 16.955989
5 109 18.499411
5 110 20.082712
5 111 21.696598
5 112 23.334146
5 113 24.990114
5 114 26.660471
5 115 28.342062
5 116 30.032384
5 117 31.729420
5 118 33.431520
5 119 35.137317
5 120 36.845661
5 121 38.555575
5 122 40.266220
5 123 41.976862
5 124 43.686858
5 125 45.395634
5 126 47.102678
5 127 48.807522
5 128 50.509743
5 129 52.208948
5 130 53.904774
5 131 55.596884
5 132 57.284959
5 133 58.968699
5 134 60.647819
5 135 62.322047
5 136 63.991124
5 137 65.654799
5 138 67.312833
5 139 68.964992
5 140 70.611050
5 141 72.250788
5 142 73.883992
5 143 75.510454
5 144 77.129969
5 145 78.742338
5 146 80.347365
5 147 81.944858
5 148 83.534628
5 149 85.116489
5 150 86.690258
5 151 88.255755
5 152 89.812802
5 153 91.361224
5 154 92.900847
5 155 94.431501
5 156 95.953017
5 157 97.465228
5 158 98.967969
5 159 100.461077
5 160 101.944391
5 161 103.417750
5 162 104.880997
5 163 106.333976
5 164 107.776533
5 165 109.208513
5 166 110.629766
5 167 112.040142
5 168 113.439492
5 169 114.827669
5 170 116.204529
5 171 117.569926
5 172 118.923719
5 173 120.265767
5 174 121.595930
5 175 122.914070
5 176 124.220051
5 177 125.513737
5 178 126.794994
5 179 128.063691
5 180 129.319697
5 181 130.562882
5 182 131.793118
5 183 133.010279
5 184 134.214240
5 185 135.404877
5 186 136.582069
5 187 137.745695
5 188 138.895635
5 189 140.031772
5 190 141.153991
5 191 142.262175
5 192 143.356213
5 193 144.435992
5 194 145.501403
5 195 146.552336
5 196 147.588685
5 197 148.610344
5 198 149.617210
5 199 150.609179
6 0 6.478600
6 1 6.658481
6 2 7.198080
6 3 8.097267
6 4 9.355782
6 5 10.973192
6 6 12.948805
6 7 15.281583
6 8 17.970015
6 9 21.011984
6 10 24.404606
6 11 28.144046
6 12 32.225323
6 13 36.642089
6 14 41.386392
6 15 46.448426
6 16 51.816265
6 17 57.475581
6 18 63.409362
6 19 69.597614
6 20 76.017071
6 21 82.640901
6 22 89.438425
6 23 96.374847
6 24 103.411010
6 25 110.503177
6 26 117.602854
6 27 124.656660
6 28 131.606249
6 29 138.388313
6 30 144.934649
6 31 151.172333
6 32 157.023987
6 33 162.408167
6 34 167.239877
6 35 171.431223
6 36 174.892210
6 37 177.531704
6 38 179.258552
6 39 179.982870
6 40 179.617499
6 41 178.079628
6 42 175.292574
6 43 171.187703
6 44 165.706487
6 45 158.802658
6 46 150.444432
6 47 140.616779
6 48 129.323663
6 49 116.590236
6 50 102.464898
6 51 87.021162
6 52 70.359260
6 53 52.607400
6 54 33.922595
6 55 14.490979
6 56 -5.472479
6 57 -25.724935
6 58 -45.997398
6 59 -65.997277
6 60 -85.411809
6 61 -103.912413
6 62 -121.159968
6 63 -136.811023
6 64 -150.524895
6 65 -161.971574
6 66 -170.840337
6 67 -176.848920
6 68 -179.753042
6 69 -179.356072
6 70 -175.518550
6 71 -168.167257
6 72 -157.303487
6 73 -143.010168
6 74 -125.457425
6 75 -104.906222
6 76 -81.709695
6 77 -56.311825
6 78 -29.243163
6 79 -1.113348
6 80 27.399712
6 81 55.564068
6 82 82.611268
6 83 107.757003
6 84 130.224492
6 85 149.270062
6 86 164.210241
6 87 174.449496
6 88 179.507629
6 89 179.045694
6 90 172.889225
6 91 161.047516
6 92 143.727680
6 93 121.342307
6 94 94.509628
6 95 64.045349
6 96 30.945530
6 97 -3.639719
6 98 -38.441583
6 99 -72.116320
6 100 10.793521
6 101 10.942222
6 102 11.376612
6 103 12.065713
6 104 12.968738
6 105 14.044161
6 106 15.255185
6 107 16.571680
6 108 17.970015
6 109 19.432033
6 110 20.943879
6 111 22.494966
6 112 24.077151
6 113 25.684114
6 114 27.310895
6 115 28.953557
6 116 30.608941
6 117 32.274476
6 118 33.948052
6 119 35.627911
6 120 37.312580
6 121 39.000803
6 122 40.691504
6 123 42.383751
6 124 44.076727
6 125 45.769711
6 126 47.462060
6 127 49.153198
6 128 50.842602
6 129 52.529795
6 130 54.214339
6 131 55.895832
6 132 57.573895
6 133 59.248177
6 134 60.918346
6 135 62.584091
6 136 64.245114
6 137 65.901133
6 138 67.551876
6 139 69.197084
6 140 70.836507
6 141 72.469902
6 142 74.097037
6 143 75.717685
6 144 77.331624
6 145 78.938639
6 146 80.538522
6 147 82.131066
6 148 83.716071
6 149 85.293341
6 150 86.862681
6 151 88.423904
6 152 89.976822
6 153 91.521252
6 154 93.057013
6 155 94.583929
6 156 96.101822
6 157 97.610522
6 158 99.109857
6 159 100.599659
6 160 102.079762
6 161 103.550002
6 162 105.010216
6 163 106.460244
6 164 107.899928
6 165 109.329112
6 166 110.747641
6 167 112.155361
6 168 113.552121
6 169 114.937772
6 170 116.312166
6 171 117.675156
6 172 119.026598
6 173 120.366349
6 174 121.694266
6 175 123.010210
6 176 124.314042
6 177 125.605626
6 178 126.884826
6 179 128.151508
6 180 129.405541
6 181 130.646792
6 182 131.875134
6 183 133.090437
6 184 134.292577
6 185 135.481428
6 186 136.656867
6 187 137.818772
6 188 138.967024
6 189 140.101503
6 190 141.222094
6 191 142.328679
6 192 143.421146
6 193 144.499381
6 194 145.563274
6 195 146.612716
6 196 147.647598
6 197 148.667815
6 198 149.673261
6 199 150.663834
7 0 8.816471
7 1 8.996250
7 2 9.535534
7 3 10.434148
7 4 11.691763
7 5 13.307847
7 6 15.281583
7 7 17.611778
7 8 20.296741
7 9 23.334146
7 10 26.720872
7 11 30.452823
7 12 34.524730
7 13 38.929931
7 14 43.660138
7 15 48.705188
7 16 54.052772
7 17 59.688165
7 18 65.593941
7 19 71.749679
7 20 78.131677
7 21 84.712660
7 22 91.461507
7 23 98.342985
7 24 105.317509
7 25 112.340934
7 26 119.364380
7 27 126.334114
7 28 133.191481
7 29 139.872915
7 30 146.310015
7 31 152.429732
7 32 158.154647
7 33 163.403368
7 34 168.091059
7 35 172.130100
7 36 175.430904
7 37 177.902880
7 38 179.455571
7 39 179.999943
7 40 179.449857
7 41 177.723691
7 42 174.746124
7 43 170.450059
7 44 164.778678
7 45 157.687585
7 46 149.147025
7 47 139.144133
7 48 127.685163
7 49 114.797646
7 50 100.532429
7 51 84.965497
7 52 68.199547
7 53 50.365187
7 54 31.621724
7 55 12.157415
7 56 -7.810869
7 57 -28.038676
7 58 -48.255756
7 59 -68.168677
7 60 -87.464319
7 61 -105.814279
7 62 -122.880208
7 63 -138.320072
7 64 -151.795277
7 65 -162.978603
7 66 -171.562831
7 67 -177.269893
7 68 -179.860384
7 69 -179.143169
7 70 -174.984834
7 71 -167.318659
7 72 -156.152775
7 73 -141.577129
7 74 -123.768892
7 75 -102.995912
7 76 -79.617837
7 77 -54.084586
7 78 -26.931844
7 79 1.226635
7 80 29.710063
7 81 57.785032
7 82 84.683228
7 83 109.622210
7 84 131.828876
7 85 150.565089
7 86 165.154730
7 87 175.011355
7 88 179.665415
7 89 178.789935
7 90 172.223424
7 91 159.988774
7 92 142.306867
7 93 119.603735
7 94 92.510196
7 95 61.853130
7 96 28.637820
7 97 -5.978867
7 98 -40.724284
7 99 -74.254150
7 100 12.589713
7 101 12.717318
7 102 13.092625
7 103 13.695144
7 104 14.496348
7 105 15.465095
7 106 16.571680
7 107 17.790001
7 108 19.098247
7 109 20.478720
7 110 21.917277
7 111 23.402689
7 112 24.926040
7 113 26.480225
7 114 28.059552
7 115 29.659423
7 116 31.276094
7 117 32.906491
7 118 34.548062
7 119 36.198676
7 120 37.856532
7 121 39.520096
7 122 41.188052
7 123 42.859256
7 124 44.532713
7 125 46.207542
7 126 47.882966
7 127 49.558286
7 128 51.232874
7 129 52.906162
7 130 54.577628
7 131 56.246797
